"MonitoringStation","SampleDate","SampleTime","Latitude","Longitude","TN","TP","TSS"
"ET8.1",2016-06-07,"09:48:00",38.13794,-75.81411,0.852,0.04725,17.6
"ET8.1",2016-05-11,"09:47:00",38.13794,-75.81411,0.6825,0.02265,8.2
"ET8.1",2016-03-16,"09:52:00",38.13794,-75.81411,0.705,0.0243,8.2
"ET8.1",2016-04-12,"10:40:00",38.13794,-75.81411,0.733,0.0294,12.8
"ET8.1",2016-02-08,"13:00:00",38.13794,-75.81411,0.5685,0.02205,7.65
"ET8.1",2016-01-14,"13:14:00",38.13794,-75.81411,0.6145,0.03685,19.2
"ET8.1",2015-12-16,"09:45:00",38.13794,-75.81411,0.5997,0.0229,4.35
"ET8.1",2015-11-17,"11:39:00",38.13794,-75.81411,0.6035,0.0351,4.45
"ET8.1",2015-04-09,"09:57:00",38.13794,-75.81411,0.824,0.0343,20
"ET8.1",2015-05-06,"13:04:00",38.13794,-75.81411,0.6355,0.0195,6.6
"ET8.1",2015-02-09,"12:32:00",38.13794,-75.81411,0.7885,0.0394,17
"ET8.1",2014-12-17,"12:57:00",38.13794,-75.81411,0.6035,0.02185,4.55
"ET8.1",2015-01-05,"12:57:00",38.13794,-75.81411,0.4565,0.02445,10.45
"ET8.1",2014-11-19,"13:15:00",38.13794,-75.81411,0.564,0.0258,6
"ET8.1",2013-10-15,"13:20:00",38.13794,-75.81411,0.6075,0.02955,6.2
"ET8.1",2015-07-08,"13:15:00",38.13794,-75.81411,1.021,0.07125,12.5
"ET8.1",2015-06-04,"09:20:00",38.13794,-75.81411,0.8275,0.04485,15.6
"ET8.1",2013-11-14,"13:51:00",38.13794,-75.81411,0.624,0.0201,5.7
"ET8.1",2014-10-29,"13:23:00",38.13794,-75.81411,0.6225,0.0247,3.2
"ET8.1",2013-04-24,"10:00:00",38.13794,-75.81411,NA,NA,6.5
"ET8.1",2013-06-18,"11:03:00",38.13794,-75.81411,NA,NA,25
"ET8.1",2013-05-22,"10:04:00",38.13794,-75.81411,NA,NA,20.4
"ET8.1",2013-07-25,"11:36:00",38.13794,-75.81411,NA,NA,20.4
"ET8.1",2013-08-26,"11:58:00",38.13794,-75.81411,NA,NA,44.3
"ET8.1",2013-10-29,"11:11:00",38.13794,-75.81411,NA,NA,5.2
"ET8.1",2013-09-25,"10:40:00",38.13794,-75.81411,NA,NA,8.4
"ET9.1",2022-01-13,"10:35:00",38.055,-75.80167,0.422,0.02055,9.05
"ET9.1",2022-02-10,"10:34:00",38.055,-75.80167,0.4715,0.0279,9.2
"ET9.1",2021-07-15,"11:30:00",38.055,-75.80167,0.663,0.04345,8
"ET9.1",2022-03-16,"12:34:00",38.055,-75.80167,0.4535,0.0208,6.8
"ET9.1",2021-06-09,"11:16:00",38.055,-75.80167,0.62,0.0254,11
"ET9.1",2021-12-08,"12:03:00",38.055,-75.80167,0.4845,0.01835,5.6
"ET9.1",2021-10-20,"11:24:00",38.055,-75.80167,0.5425,0.0282,15
"ET9.1",2021-05-11,"08:43:00",38.055,-75.80167,0.6285,0.02485,8.2
"ET9.1",2021-09-16,"11:46:00",38.055,-75.80167,0.7985,0.04515,13.6
"ET9.1",2021-11-09,"12:24:00",38.055,-75.80167,0.539,0.02135,3.75
"ET9.1",2021-04-20,"10:09:00",38.055,-75.80167,0.631,0.02375,6.8
"ET9.1",2021-01-13,"11:05:00",38.055,-75.80167,0.6805,0.02605,5.6
"ET9.1",2021-02-09,"11:07:00",38.055,-75.80167,0.752,0.0265,10.6
"ET9.1",2021-03-17,"10:30:00",38.055,-75.80167,0.808,0.02485,8.8
"ET9.1",2021-08-11,"12:30:00",38.055,-75.80167,0.786,0.04435,9.4
"ET9.1",2017-02-06,"13:38:00",38.055,-75.80167,0.471,0.0203,7.25
"ET9.1",2017-01-13,"11:18:00",38.055,-75.80167,0.5305,0.0218,12
"ET9.1",2017-03-21,"12:09:00",38.055,-75.80167,0.653,0.0243,5.6
"ET9.1",2017-04-12,"13:01:00",38.055,-75.80167,0.5485,0.02425,5
"ET9.1",2017-07-12,"09:00:00",38.055,-75.80167,0.7205,0.03515,11
"ET9.1",2017-08-09,"09:20:00",38.055,-75.80167,0.8025,0.03945,13
"ET9.1",2017-05-10,"09:05:00",38.055,-75.80167,0.53,0.0218,4
"ET9.1",2017-10-18,"08:55:00",38.055,-75.80167,0.645,0.02605,4.1
"ET9.1",2017-12-18,"15:21:00",38.055,-75.80167,0.48005,0.01825,5
"ET9.1",2017-11-15,"12:00:00",38.055,-75.80167,0.542,0.02105,3.75
"ET9.1",2017-09-21,"12:22:00",38.055,-75.80167,0.627,0.0283,9.6
"ET9.1",2017-06-13,"08:58:00",38.055,-75.80167,0.7835,0.03425,14.25
"ET9.1",2018-02-06,"13:52:00",38.055,-75.80167,0.5655,0.02965,9.8
"ET9.1",2018-04-18,"09:02:00",38.055,-75.80167,0.673,0.02645,3.85
"ET9.1",2018-03-19,"12:50:00",38.055,-75.80167,0.557,0.0249,9.6
"ET9.1",2018-05-17,"14:05:00",38.055,-75.80167,0.48,0.018,6.7
"ET9.1",2018-06-13,"08:55:00",38.055,-75.80167,0.7575,0.0249,6.8
"ET9.1",2018-07-19,"12:27:00",38.055,-75.80167,0.834,0.0343,8.6
"ET9.1",2018-08-08,"13:51:00",38.055,-75.80167,0.643,0.0317,12
"ET9.1",2018-09-19,"11:33:00",38.055,-75.80167,0.7345,0.037,9.8
"ET9.1",2018-10-23,"09:47:00",38.055,-75.80167,0.6295,0.0317,21.35
"ET9.1",2018-11-07,"09:50:00",38.055,-75.80167,0.6495,0.0251,3.6
"ET9.1",2018-12-11,"09:08:00",38.055,-75.80167,0.6735,0.02245,4.75
"ET9.1",2019-02-05,"13:05:00",38.055,-75.80167,0.845,0.0254,8
"ET9.1",2019-01-07,"13:19:00",38.055,-75.80167,0.6965,0.0227,9
"ET9.1",2019-03-13,"09:32:00",38.055,-75.80167,1.1685,0.03515,10.2
"ET9.1",2019-05-13,"10:27:00",38.055,-75.80167,0.8225,0.03015,10.2
"ET9.1",2019-06-17,"09:20:00",38.055,-75.80167,0.8295,0.03785,18.25
"ET9.1",2019-07-17,"09:04:00",38.055,-75.80167,0.8365,0.0479,9
"ET9.1",2019-09-18,"08:48:00",38.055,-75.80167,0.771,0.0398,11.2
"ET9.1",2019-10-16,"08:54:00",38.055,-75.80167,0.677,0.01995,9.6
"ET9.1",2019-11-14,"09:40:00",38.055,-75.80167,0.8105,0.02575,2.7
"ET9.1",2019-12-12,"09:13:00",38.055,-75.80167,0.7415,0.0239,7.2
"ET9.1",2019-04-17,"09:00:00",38.055,-75.80167,1.103,0.047,18.75
"ET9.1",2019-08-14,"09:13:00",38.055,-75.80167,0.9975,0.0581,12.2
"ET9.1",2020-01-07,"10:25:00",38.055,-75.80167,0.574,0.0236,14.6
"ET9.1",2020-02-03,"10:55:00",38.055,-75.80167,0.4475,0.0205,8.55
"ET9.1",2020-06-22,"12:15:00",38.055,-75.80167,0.686,0.03365,12.75
"ET9.1",2020-09-15,"11:15:00",38.055,-75.80167,0.804,0.04285,14.8
"ET9.1",2020-10-19,"11:23:00",38.055,-75.80167,0.61,0.03065,11.8
"ET9.1",2020-07-13,"11:10:00",38.055,-75.80167,0.78,0.0448,11.5
"ET9.1",2020-08-12,"11:40:00",38.055,-75.80167,0.824,0.05,13
"ET9.1",2020-12-21,"10:34:00",38.055,-75.80167,0.645,0.0296,4
"ET9.1",2015-11-17,"09:22:00",38.055,-75.80167,0.541,0.0228,3.5
"ET9.1",2015-12-16,"12:10:00",38.055,-75.80167,0.54085,0.015,3.2
"ET9.1",2016-01-14,"14:03:00",38.055,-75.80167,0.51815,0.0235,10.6
"ET9.1",2016-02-08,"13:46:00",38.055,-75.80167,0.5015,0.02025,6.5
"ET9.1",2016-04-13,"09:47:00",38.055,-75.80167,0.5755,0.018,5.25
"ET9.1",2016-03-16,"09:19:00",38.055,-75.80167,0.6965,0.0443,5.75
"ET9.1",2016-05-11,"09:08:00",38.055,-75.80167,0.5655,0.01755,2.8
"ET9.1",2016-06-07,"09:00:00",38.055,-75.80167,0.768,0.0315,16.4
"ET9.1",2015-10-21,"13:00:00",38.055,-75.80167,0.5765,0.0253,2.6
"ET9.1",2016-10-19,"09:24:00",38.055,-75.80167,0.594,0.0332,8.2
"ET9.1",2016-11-16,"12:55:00",38.055,-75.80167,0.548,0.0219,5.25
"ET9.1",2016-12-13,"09:00:00",38.055,-75.80167,0.5315,0.02065,7.45
"ET9.1",2016-08-10,"09:05:00",38.055,-75.80167,0.8185,0.04055,6.6
"ET9.1",2016-07-13,"09:10:00",38.055,-75.80167,0.8715,0.0392,8.4
"ET9.1",2016-09-21,"11:00:00",38.055,-75.80167,0.7905,0.03865,10.8
"ET9.1",2015-03-11,"10:02:00",38.055,-75.80167,0.6795,0.02685,11.6
"ET9.1",2015-04-09,"12:38:00",38.055,-75.80167,0.5925,0.0241,5.45
"ET9.1",2015-06-04,"10:36:00",38.055,-75.80167,0.698,0.02935,9.85
"ET9.1",2015-05-06,"12:09:00",38.055,-75.80167,0.573,0.0208,4.75
"ET9.1",2015-07-08,"11:22:00",38.055,-75.80167,0.8755,0.034,9.8
"ET9.1",2013-10-15,"11:40:00",38.055,-75.80167,0.572,0.0275,8.8
"ET9.1",2013-11-14,"12:00:00",38.055,-75.80167,0.516,0.0196,5.5
"ET9.1",2014-10-29,"11:26:00",38.055,-75.80167,0.5405,0.02195,2.55
"ET9.1",2013-06-05,"11:12:00",38.055,-75.80167,0.7025,0.03055,14.8
"ET9.1",2015-09-16,"10:10:00",38.055,-75.80167,0.8865,0.03725,7.8
"ET9.1",2015-08-05,"13:00:00",38.055,-75.80167,0.7865,0.03595,7
"ET9.1",2013-07-17,"11:35:00",38.055,-75.80167,0.9615,0.03415,9.65
"ET9.1",2013-08-14,"12:27:00",38.055,-75.80167,0.9435,0.04215,11.5
"ET9.1",2013-09-18,"11:27:00",38.055,-75.80167,0.623,0.0301,20
"ET9.1",2013-12-11,"10:53:00",38.055,-75.80167,0.5485,0.01905,6
"ET9.1",2014-03-20,"10:40:00",38.055,-75.80167,0.623,0.02445,10
"ET9.1",2014-01-17,"13:58:00",38.055,-75.80167,0.485,0.01825,6.85
"ET9.1",2014-05-14,"11:55:00",38.055,-75.80167,0.5516,0.0134,3.3
"ET9.1",2014-04-28,"11:55:00",38.055,-75.80167,0.5445,0.0187,3.85
"ET9.1",2014-06-04,"11:56:00",38.055,-75.80167,0.633,0.02645,12.8
"ET9.1",2014-07-09,"13:41:00",38.055,-75.80167,0.746,0.03625,11.4
"ET9.1",2014-08-06,"12:14:00",38.055,-75.80167,0.638,0.02785,6.8
"ET9.1",2014-09-17,"09:25:00",38.055,-75.80167,0.7215,0.02955,6.6
"ET9.1",2014-11-19,"10:55:00",38.055,-75.80167,0.6465,0.0188,7.6
"ET9.1",2014-12-17,"10:00:00",38.055,-75.80167,0.4875,0.0172,4.75
"ET9.1",2015-01-05,"13:48:00",38.055,-75.80167,0.3965,0.01685,5.5
"ET9.1",2015-02-09,"13:18:00",38.055,-75.80167,0.627,0.0238,12
"ET9.1",2013-01-14,"14:28:00",38.055,-75.80167,0.4795,0.0208,16.2
"ET9.1",2013-05-15,"12:01:00",38.055,-75.80167,0.6745,0.03185,15.2
"ET9.1",2013-02-13,"11:34:00",38.055,-75.80167,0.617,0.02565,12.2
"ET9.1",2013-04-17,"12:12:00",38.055,-75.80167,0.666,0.0297,8.8
"ET9.1",2013-03-26,"11:34:00",38.055,-75.80167,0.706,0.02505,9.2
"ET9.1",2022-09-14,"11:55:00",38.055,-75.80167,0.8475,0.05075,21.75
"ET9.1",2022-12-14,"11:43:00",38.055,-75.80167,0.44075,0.01565,2.9
"ET9.1",2022-11-15,"12:05:00",38.055,-75.80167,0.506,0.02305,6.85
"ET9.1",2022-10-18,"10:41:00",38.055,-75.80167,0.603,0.02645,8.75
"ET9.1",2022-08-10,"11:37:00",38.055,-75.80167,0.8505,0.04165,12.25
"ET9.1",2022-07-13,"12:10:00",38.055,-75.80167,0.999,0.035,8.6
"ET9.1",2022-06-08,"12:30:00",38.055,-75.80167,0.719,0.02705,13.8
"ET9.1",2022-05-18,"12:20:00",38.055,-75.80167,0.624,0.02555,17.4
"ET9.1",2022-04-13,"12:20:00",38.055,-75.80167,0.492,0.02075,6
"ET9.1",2013-07-24,"10:59:00",38.055,-75.80167,NA,NA,9.2
"ET9.1",2013-08-27,"10:28:00",38.055,-75.80167,NA,NA,8.5
"ET9.1",2013-10-23,"11:12:00",38.055,-75.80167,NA,NA,5
"ET9.1",2013-09-30,"09:42:00",38.055,-75.80167,NA,NA,5.2
"ET9.1",2013-04-25,"10:28:00",38.055,-75.80167,NA,NA,8.4
"ET9.1",2013-05-28,"10:39:00",38.055,-75.80167,NA,NA,19
"ET9.1",2013-06-18,"10:06:00",38.055,-75.80167,NA,NA,11.6
"MNK0146",2022-01-10,"11:58:00",38.175,-75.72361,1.574,0.1313,20
"MNK0146",2022-03-16,"12:20:00",38.175,-75.72361,2.239,0.2823,34.7
"MNK0146",2021-07-14,"12:10:00",38.175,-75.72361,1.541,0.2201,28
"MNK0146",2021-06-09,"10:57:00",38.175,-75.72361,1.782,0.1569,26.5
"MNK0146",2022-02-10,"11:17:00",38.175,-75.72361,1.885,0.1127,22.7
"MNK0146",2021-12-08,"12:16:00",38.175,-75.72361,1.103,0.0976,12.7
"MNK0146",2021-05-10,"11:44:00",38.175,-75.72361,1.422,0.1534,32.5
"MNK0146",2021-10-18,"11:08:00",38.175,-75.72361,1.011,0.0911,16.7
"MNK0146",2021-09-15,"10:25:00",38.175,-75.72361,1.103,0.1091,14.7
"MNK0146",2021-11-09,"12:16:00",38.175,-75.72361,1.044,0.0803,10.8
"MNK0146",2021-04-15,"11:55:00",38.175,-75.72361,1.562,0.1242,12
"MNK0146",2020-08-19,"12:23:00",38.175,-75.72361,1.898,0.2931,29.3
"MNK0146",2021-01-13,"13:18:00",38.175,-75.72361,1.861,0.1103,24.7
"MNK0146",2021-02-17,"12:32:00",38.175,-75.72361,1.337,0.1143,10
"MNK0146",2021-08-11,"13:50:00",38.175,-75.72361,1.561,0.2102,36
"MNK0146",2021-03-17,"11:30:00",38.175,-75.72361,1.858,0.1099,20
"MNK0146",2020-02-03,"11:50:00",38.175,-75.72361,1.988,0.1403,32
"MNK0146",2020-01-06,"10:00:00",38.175,-75.72361,1.496,0.1116,12.5
"MNK0146",2020-06-15,"12:56:00",38.175,-75.72361,1.495,0.1168,40
"MNK0146",2020-09-15,"12:07:00",38.175,-75.72361,1.553,0.2455,22.7
"MNK0146",2020-10-19,"11:00:00",38.175,-75.72361,2.023,0.2362,29.3
"MNK0146",2020-07-14,"11:38:00",38.175,-75.72361,1.631,0.1956,31
"MNK0146",2013-06-05,"12:35:00",38.175,-75.72361,1.673,0.1546,14.7
"MNK0146",2013-07-17,"12:43:00",38.175,-75.72361,1.996,0.3246,22
"MNK0146",2013-08-14,"14:13:00",38.175,-75.72361,1.47,0.2313,20
"MNK0146",2013-09-18,"12:32:00",38.175,-75.72361,1.199,0.1294,52
"MNK0146",2013-12-11,"12:05:00",38.175,-75.72361,1.852,0.1572,21.5
"MNK0146",2013-05-15,"13:30:00",38.175,-75.72361,2.368,0.2181,9
"MNK0146",2013-11-14,"13:30:00",38.175,-75.72361,1.005,0.0741,27.5
"MNK0146",2013-10-15,"12:56:00",38.175,-75.72361,1.016,0.0858,7
"MNK0146",2013-03-26,"13:01:00",38.175,-75.72361,1.924,0.1025,34
"MNK0146",2013-04-17,"13:14:00",38.175,-75.72361,1.852,0.1491,14
"MNK0146",2022-12-14,"11:24:00",38.175,-75.72361,1.279,0.097,8.5
"MNK0146",2022-09-14,"12:23:00",38.175,-75.72361,1.52,0.2126,35
"MNK0146",2022-11-15,"12:55:00",38.175,-75.72361,1.384,0.1622,18.7
"MNK0146",2022-10-18,"13:15:00",38.175,-75.72361,1.68,0.1694,30
"MNK0146",2022-08-10,"13:15:00",38.175,-75.72361,1.346,0.1723,27.3
"MNK0146",2022-06-08,"13:40:00",38.175,-75.72361,1.519,0.1974,24.5
"MNK0146",2022-07-13,"13:17:00",38.175,-75.72361,1.455,0.1466,48
"MNK0146",2022-05-18,"12:55:00",38.175,-75.72361,1.371,0.1387,32
"MNK0146",2022-04-13,"13:31:00",38.175,-75.72361,1.624,0.1428,22
"MNK0146",2020-11-16,"11:10:00",38.175,-75.72361,NA,NA,22
"MNK0146",2020-12-14,"11:52:00",38.175,-75.72361,NA,NA,42
"MNK0146",2013-05-22,"10:46:00",38.175,-75.72361,NA,NA,23.3
"MNK0146",2013-04-24,"10:46:00",38.175,-75.72361,NA,NA,32.5
"MNK0146",2013-07-25,"12:25:00",38.175,-75.72361,NA,NA,35
"MNK0146",2013-10-29,"11:55:00",38.175,-75.72361,NA,NA,17
"MNK0146",2013-08-26,"12:43:00",38.175,-75.72361,NA,NA,17
"MNK0146",2013-09-25,"11:44:00",38.175,-75.72361,NA,NA,18.7
"MNK0146",2013-06-18,"11:44:00",38.175,-75.72361,NA,NA,26
"POK0087",2020-12-14,"10:35:00",38.03972,-75.66084,1.448,0.1293,7
"POK0087",2020-11-16,"10:00:00",38.03972,-75.66084,1.178,0.1642,9.3
"POK0087",2020-07-14,"10:34:00",38.03972,-75.66084,1.398,0.1042,15.5
"POK0087",2020-10-19,"10:05:00",38.03972,-75.66084,1.333,0.1419,23.3
"POK0087",2020-09-15,"10:42:00",38.03972,-75.66084,1.343,0.1997,18.5
"POK0087",2020-06-15,"11:30:00",38.03972,-75.66084,1.179,0.0854,23.3
"POK0087",2020-02-03,"12:50:00",38.03972,-75.66084,1.924,0.1539,61
"POK0087",2020-01-06,"11:05:00",38.03972,-75.66084,1.645,0.1059,14
"POK0087",2021-03-17,"10:35:00",38.03972,-75.66084,1.714,0.096,21
"POK0087",2021-08-11,"11:57:00",38.03972,-75.66084,1.197,0.1614,5.3
"POK0087",2021-01-13,"12:17:00",38.03972,-75.66084,1.613,0.0905,10.7
"POK0087",2020-08-19,"11:17:00",38.03972,-75.66084,1.202,0.1588,12.7
"POK0087",2021-04-15,"11:01:00",38.03972,-75.66084,1.536,0.1193,14
"POK0087",2021-11-09,"10:30:00",38.03972,-75.66084,1.044,0.1173,45.2
"POK0087",2021-09-15,"11:43:00",38.03972,-75.66084,1.113,0.1248,18
"POK0087",2021-10-18,"12:18:00",38.03972,-75.66084,0.981,0.1541,60.7
"POK0087",2021-05-10,"10:44:00",38.03972,-75.66084,1.421,0.1282,25
"POK0087",2021-12-08,"10:29:00",38.03972,-75.66084,1.289,0.1538,57
"POK0087",2022-02-10,"09:50:00",38.03972,-75.66084,2.259,0.0679,9
"POK0087",2021-06-09,"12:08:00",38.03972,-75.66084,1.642,0.1701,26.5
"POK0087",2021-07-14,"11:08:00",38.03972,-75.66084,1.555,0.2235,46
"POK0087",2022-03-16,"11:00:00",38.03972,-75.66084,1.629,0.0964,12.7
"POK0087",2022-01-10,"11:05:00",38.03972,-75.66084,1.369,0.1326,23.5
"POK0087",2013-11-13,"10:49:00",38.03972,-75.66084,1.245,0.1041,20
"POK0087",2013-10-16,"11:22:00",38.03972,-75.66084,1.44,0.1751,59
"POK0087",2013-09-17,"11:07:00",38.03972,-75.66084,1.638,0.172,53
"POK0087",2013-08-13,"15:10:00",38.03972,-75.66084,1.478,0.1693,14
"POK0087",2013-07-15,"11:14:00",38.03972,-75.66084,1.804,0.1855,6
"POK0087",2013-12-11,"11:20:00",38.03972,-75.66084,1.501,0.1147,8.5
"POK0087",2013-01-14,"11:55:00",38.03972,-75.66084,2.099,0.1091,25.5
"POK0087",2013-06-04,"14:00:00",38.03972,-75.66084,2.023,0.1882,13
"POK0087",2013-05-13,"10:59:00",38.03972,-75.66084,1.602,0.1323,15
"POK0087",2013-03-20,"15:20:00",38.03972,-75.66084,1.83,0.0567,5.5
"POK0087",2013-04-17,"11:25:00",38.03972,-75.66084,1.674,0.0922,23
"POK0087",2022-05-18,"11:25:00",38.03972,-75.66084,1.402,0.1613,34
"POK0087",2022-04-13,"11:52:00",38.03972,-75.66084,1.44,0.1168,18.7
"POK0087",2022-06-08,"11:23:00",38.03972,-75.66084,1.383,0.1157,15.6
"POK0087",2022-07-13,"11:20:00",38.03972,-75.66084,1.43,0.1272,22
"POK0087",2022-08-10,"11:42:00",38.03972,-75.66084,1.4,0.1734,66
"POK0087",2022-10-18,"11:41:00",38.03972,-75.66084,1.123,0.0724,18
"POK0087",2022-11-15,"11:18:00",38.03972,-75.66084,1.028,0.1052,37.3
"POK0087",2022-09-14,"09:52:00",38.03972,-75.66084,1.186,0.1192,34.7
"POK0087",2022-12-14,"09:58:00",38.03972,-75.66084,1.067,0.1048,39.3
"POK0087",2021-02-17,"11:28:00",38.03972,-75.66084,NA,NA,3.3
"POK0087",2013-07-11,"10:12:00",38.03972,-75.66084,NA,NA,20
"POK0087",2013-08-22,"09:28:00",38.03972,-75.66084,NA,NA,29
"POK0087",2013-10-03,"10:12:00",38.03972,-75.66084,NA,NA,11.5
"POK0087",2014-04-10,"09:34:00",38.03972,-75.66084,NA,NA,6
"POK0087",2014-07-17,"10:08:00",38.03972,-75.66084,NA,NA,25.3
"POK0087",2014-10-09,"09:35:00",38.03972,-75.66084,NA,NA,9
"POK0087",2014-08-14,"09:29:00",38.03972,-75.66084,NA,NA,35
"POK0087",2014-06-17,"10:37:00",38.03972,-75.66084,NA,NA,17
"POK0087",2013-09-11,"09:59:00",38.03972,-75.66084,NA,NA,17.3
"POK0087",2014-05-21,"09:18:00",38.03972,-75.66084,NA,NA,10.7
"POK0087",2014-09-10,"09:38:00",38.03972,-75.66084,NA,NA,24
"POK0087",2013-05-07,"10:09:00",38.03972,-75.66084,NA,NA,16
"POK0087",2013-04-09,"10:42:00",38.03972,-75.66084,NA,NA,4
"POK0087",2013-06-20,"10:38:00",38.03972,-75.66084,NA,NA,7.3
"POK0087",2013-02-13,"11:20:00",38.03972,-75.66084,NA,NA,11.5
"XAK7810",2022-03-16,"09:53:00",37.96395,-75.65047,2.012,0.1065,25.5
"XAK7810",2021-07-15,"09:00:00",37.96395,-75.65047,1.137,0.1037,19.3
"XAK7810",2021-06-09,"09:57:00",37.96395,-75.65047,1.179,0.0873,19.5
"XAK7810",2021-12-08,"10:01:00",37.96395,-75.65047,0.791,0.0581,11.6
"XAK7810",2021-05-11,"07:45:00",37.96395,-75.65047,1.062,0.0668,10.5
"XAK7810",2021-10-20,"13:32:00",37.96395,-75.65047,0.86,0.0811,28.5
"XAK7810",2021-09-16,"09:46:00",37.96395,-75.65047,1.199,0.1275,20
"XAK7810",2021-11-09,"09:20:00",37.96395,-75.65047,0.797,0.0585,13.2
"XAK7810",2020-08-12,"09:16:00",37.96395,-75.65047,1.364,0.1284,10.5
"XAK7810",2021-04-20,"08:13:00",37.96395,-75.65047,1.9,0.2506,33
"XAK7810",2021-01-13,"08:38:00",37.96395,-75.65047,1.811,0.0879,9
"XAK7810",2021-02-09,"08:48:00",37.96395,-75.65047,1.744,0.0777,9
"XAK7810",2021-08-11,"09:15:00",37.96395,-75.65047,1.284,0.1198,21.5
"XAK7810",2021-03-17,"09:14:00",37.96395,-75.65047,1.644,0.092,32.7
"XAK7810",2020-06-22,"09:35:00",37.96395,-75.65047,1.176,0.0794,18.5
"XAK7810",2020-09-15,"09:56:00",37.96395,-75.65047,1.176,0.1087,12.5
"XAK7810",2020-10-19,"09:05:00",37.96395,-75.65047,0.942,0.083,16.8
"XAK7810",2020-07-13,"09:50:00",37.96395,-75.65047,1.021,0.0913,9
"XAK7810",2020-12-21,"09:15:00",37.96395,-75.65047,1.259,0.0797,7
"XAK7810",2013-12-11,"09:23:00",37.96395,-75.65047,0.941,0.06,7.5
"XAK7810",2013-07-17,"09:40:00",37.96395,-75.65047,2.078,0.1301,11
"XAK7810",2013-08-14,"10:23:00",37.96395,-75.65047,1.28,0.1054,18.7
"XAK7810",2013-09-18,"09:40:00",37.96395,-75.65047,1.013,0.1018,42
"XAK7810",2013-06-05,"09:37:00",37.96395,-75.65047,1.507,0.0981,27
"XAK7810",2013-05-15,"09:41:00",37.96395,-75.65047,1.248,0.0774,5.6
"XAK7810",2013-10-15,"10:08:00",37.96395,-75.65047,0.879,0.0557,12.5
"XAK7810",2013-11-14,"09:41:00",37.96395,-75.65047,0.881,0.0639,25
"XAK7810",2013-02-13,"09:50:00",37.96395,-75.65047,1.892,0.0987,34.3
"XAK7810",2013-04-17,"09:55:00",37.96395,-75.65047,1.214,0.0686,21.3
"XAK7810",2013-03-26,"10:00:00",37.96395,-75.65047,1.402,0.0517,16.5
"XAK7810",2022-12-14,"09:48:00",37.96395,-75.65047,0.752,0.0415,6.4
"XAK7810",2022-09-14,"08:56:00",37.96395,-75.65047,1.143,0.118,24.5
"XAK7810",2022-11-15,"09:16:00",37.96395,-75.65047,0.857,0.0739,9.5
"XAK7810",2022-10-18,"12:22:00",37.96395,-75.65047,0.935,0.0663,11
"XAK7810",2022-08-10,"08:31:00",37.96395,-75.65047,1.246,0.1281,14
"XAK7810",2022-07-13,"08:57:00",37.96395,-75.65047,1.098,0.1008,16
"XAK7810",2022-06-08,"10:17:00",37.96395,-75.65047,0.876,0.069,19
"XAK7810",2022-04-13,"10:30:00",37.96395,-75.65047,0.817,0.0507,16.8
"XAK7810",2022-05-18,"09:31:00",37.96395,-75.65047,1.138,0.0946,34.5
"XAK7810",2013-05-08,"09:58:00",37.96395,-75.65047,NA,NA,6.5
"XAK7810",2014-08-14,"12:06:00",37.96395,-75.65047,NA,NA,9.5
"XAK7810",2014-04-10,"11:49:00",37.96395,-75.65047,NA,NA,9
"XAK7810",2014-06-18,"09:01:00",37.96395,-75.65047,NA,NA,15.3
"XAK7810",2014-07-17,"11:42:00",37.96395,-75.65047,NA,NA,16
"XAK7810",2014-10-09,"11:12:00",37.96395,-75.65047,NA,NA,15.2
"XAK7810",2013-10-03,"08:50:00",37.96395,-75.65047,NA,NA,7.3
"XAK7810",2013-07-12,"09:32:00",37.96395,-75.65047,NA,NA,11
"XAK7810",2013-08-22,"11:37:00",37.96395,-75.65047,NA,NA,22
"XAK7810",2014-09-10,"08:44:00",37.96395,-75.65047,NA,NA,16.5
"XAK7810",2014-05-21,"12:21:00",37.96395,-75.65047,NA,NA,17
"XAK7810",2013-09-11,"12:08:00",37.96395,-75.65047,NA,NA,13
"XAK7810",2013-04-09,"09:43:00",37.96395,-75.65047,NA,NA,31.5
"XAK7810",2013-06-20,"09:37:00",37.96395,-75.65047,NA,NA,10.5
"XCI4078",2020-01-07,"14:05:00",38.23379,-75.86963,0.596,0.0348,21
"XCI4078",2020-02-03,"13:26:00",38.23379,-75.86963,0.782,0.0436,30
"XCI4078",2020-10-19,"10:59:00",38.23379,-75.86963,0.644,0.0361,14
"XCI4078",2020-12-21,"10:38:00",38.23379,-75.86963,1.313,0.0471,10
"XCI4078",2020-07-13,"11:39:00",38.23379,-75.86963,0.678,0.0401,10.4
"XCI4078",2020-09-16,"12:03:00",38.23379,-75.86963,0.86,0.0411,14.4
"XCI4078",2020-06-25,"11:14:00",38.23379,-75.86963,0.588,0.0377,18
"XCI4078",2021-03-16,"11:13:00",38.23379,-75.86963,1.717,0.0483,22
"XCI4078",2021-08-12,"12:08:00",38.23379,-75.86963,0.852,0.0424,12.8
"XCI4078",2021-02-10,"10:07:00",38.23379,-75.86963,1.479,0.0473,26.7
"XCI4078",2021-04-14,"12:11:00",38.23379,-75.86963,1.446,0.0592,34.8
"XCI4078",2021-01-13,"10:20:00",38.23379,-75.86963,1.385,0.0452,23
"XCI4078",2020-08-18,"11:25:00",38.23379,-75.86963,0.771,0.0529,13.6
