"MonitoringStation","SampleDate","SampleTime","Parameter","MeasureValue","Unit","Latitude","Longitude"
"ET10.1",1988-04-06,"11:35:00","TP",0.109,"MG/L",38.07614,-75.57125
"ET10.1",1988-04-06,"11:35:00","TP",0.026,"MG/L",38.07614,-75.57125
"ET10.1",1988-04-06,"11:35:00","TP",0.094,"MG/L",38.07614,-75.57125
"ET10.1",1988-05-04,"13:35:00","TP",0.04,"MG/L",38.07614,-75.57125
"ET10.1",1988-05-04,"13:35:00","TP",0.034,"MG/L",38.07614,-75.57125
"ET10.1",1988-05-04,"13:35:00","TP",0.04,"MG/L",38.07614,-75.57125
"ET10.1",1999-08-05,"10:00:00","TP",0.1167,"MG/L",38.07614,-75.57125
"ET10.1",1999-08-05,"10:00:00","TP",0.1106,"MG/L",38.07614,-75.57125
"ET10.1",1999-08-05,"10:00:00","TP",0.1011,"MG/L",38.07614,-75.57125
"ET10.1",1999-07-22,"11:10:00","TP",0.1019,"MG/L",38.07614,-75.57125
"ET10.1",1999-06-09,"13:44:00","TP",0.1192,"MG/L",38.07614,-75.57125
"ET10.1",1999-06-09,"13:44:00","TP",0.1221,"MG/L",38.07614,-75.57125
"ET10.1",1999-07-22,"11:10:00","TP",0.0907,"MG/L",38.07614,-75.57125
"ET10.1",1999-06-09,"13:44:00","TP",0.1291,"MG/L",38.07614,-75.57125
"ET10.1",1999-10-06,"13:40:00","TP",0.1856,"MG/L",38.07614,-75.57125
"ET10.1",1999-09-21,"10:10:00","TP",0.1427,"MG/L",38.07614,-75.57125
"ET10.1",1999-10-06,"13:40:00","TP",0.1481,"MG/L",38.07614,-75.57125
"ET10.1",1999-10-06,"13:40:00","TP",0.1465,"MG/L",38.07614,-75.57125
"ET10.1",1999-09-21,"10:10:00","TP",0.1256,"MG/L",38.07614,-75.57125
"ET10.1",1986-01-08,"10:45:00","TP",0.088,"MG/L",38.07614,-75.57125
"ET10.1",1986-01-08,"10:45:00","TP",0.077,"MG/L",38.07614,-75.57125
"ET10.1",1999-11-03,"10:20:00","TP",0.1318,"MG/L",38.07614,-75.57125
"ET10.1",1999-11-03,"10:20:00","TP",0.1315,"MG/L",38.07614,-75.57125
"ET10.1",1999-11-03,"10:20:00","TP",0.1276,"MG/L",38.07614,-75.57125
"ET10.1",1986-05-12,"10:55:00","TP",0.184,"MG/L",38.07614,-75.57125
"ET10.1",1986-05-12,"10:55:00","TP",0.119,"MG/L",38.07614,-75.57125
"ET10.1",1986-04-30,"10:30:00","TP",0.069,"MG/L",38.07614,-75.57125
"ET10.1",1986-03-24,"14:30:00","TP",0.099,"MG/L",38.07614,-75.57125
"ET10.1",1986-03-24,"14:30:00","TP",0.109,"MG/L",38.07614,-75.57125
"ET10.1",1986-06-09,"11:00:00","TP",0.144,"MG/L",38.07614,-75.57125
"ET10.1",1986-06-09,"11:00:00","TP",0.139,"MG/L",38.07614,-75.57125
"ET10.1",1986-06-09,"11:00:00","TP",0.249,"MG/L",38.07614,-75.57125
"ET10.1",1989-06-14,"12:30:00","TP",0.12,"MG/L",38.07614,-75.57125
"ET10.1",1989-06-14,"12:30:00","TP",0.13,"MG/L",38.07614,-75.57125
"ET10.1",1989-06-14,"12:30:00","TP",0.14,"MG/L",38.07614,-75.57125
"ET10.1",1989-07-12,"12:00:00","TP",0.14,"MG/L",38.07614,-75.57125
"ET10.1",1989-07-12,"12:00:00","TP",0.14,"MG/L",38.07614,-75.57125
"ET10.1",1989-08-16,"12:10:00","TP",0.17,"MG/L",38.07614,-75.57125
"ET10.1",1989-08-16,"12:10:00","TP",0.16,"MG/L",38.07614,-75.57125
"ET10.1",1989-09-13,"12:10:00","TP",0.22,"MG/L",38.07614,-75.57125
"ET10.1",1989-09-13,"12:10:00","TP",0.25,"MG/L",38.07614,-75.57125
"ET10.1",1989-10-25,"15:30:00","TP",NA,"MG/L",38.07614,-75.57125
"ET10.1",1989-11-15,"11:55:00","TP",NA,"MG/L",38.07614,-75.57125
"ET10.1",1989-11-15,"11:55:00","TP",NA,"MG/L",38.07614,-75.57125
"ET10.1",1989-10-25,"15:30:00","TP",NA,"MG/L",38.07614,-75.57125
"ET10.1",1989-12-12,"12:55:00","TP",0.11,"MG/L",38.07614,-75.57125
"ET10.1",1990-01-09,"12:00:00","TP",0.091,"MG/L",38.07614,-75.57125
"ET10.1",1990-01-09,"12:00:00","TP",0.091,"MG/L",38.07614,-75.57125
"ET10.1",1989-12-12,"12:55:00","TP",0.05,"MG/L",38.07614,-75.57125
"ET10.1",1990-02-06,"09:10:00","TP",0.075,"MG/L",38.07614,-75.57125
"ET10.1",1990-02-06,"09:10:00","TP",0.075,"MG/L",38.07614,-75.57125
"ET10.1",1990-03-07,"12:30:00","TP",0.088,"MG/L",38.07614,-75.57125
"ET10.1",1990-02-06,"09:10:00","TP",0.065,"MG/L",38.07614,-75.57125
"ET10.1",1991-01-07,"11:45:00","TP",0.084,"MG/L",38.07614,-75.57125
"ET10.1",1991-01-07,"11:45:00","TP",0.074,"MG/L",38.07614,-75.57125
"ET10.1",1991-02-14,"12:30:00","TP",0.116,"MG/L",38.07614,-75.57125
"ET10.1",1991-02-14,"12:30:00","TP",0.098,"MG/L",38.07614,-75.57125
"ET10.1",1986-12-08,"14:10:00","TP",0.128,"MG/L",38.07614,-75.57125
"ET10.1",1986-12-08,"14:10:00","TP",0.081,"MG/L",38.07614,-75.57125
"ET10.1",1987-01-05,"10:50:00","TP",0.11,"MG/L",38.07614,-75.57125
"ET10.1",1987-01-05,"10:50:00","TP",0.11,"MG/L",38.07614,-75.57125
"ET10.1",1987-01-05,"10:50:00","TP",0.13,"MG/L",38.07614,-75.57125
"ET10.1",1987-03-09,"11:40:00","TP",0.09,"MG/L",38.07614,-75.57125
"ET10.1",1987-02-24,"14:35:00","TP",0.09,"MG/L",38.07614,-75.57125
"ET10.1",1987-02-24,"14:35:00","TP",0.08,"MG/L",38.07614,-75.57125
"ET10.1",1987-03-09,"11:40:00","TP",0.07,"MG/L",38.07614,-75.57125
"ET10.1",1987-04-06,"12:55:00","TP",0.05,"MG/L",38.07614,-75.57125
"ET10.1",1987-04-06,"12:55:00","TP",0.05,"MG/L",38.07614,-75.57125
"ET10.1",1987-04-06,"12:55:00","TP",0.09,"MG/L",38.07614,-75.57125
"ET10.1",1990-03-07,"12:30:00","TP",0.103,"MG/L",38.07614,-75.57125
"ET10.1",1987-05-06,"13:00:00","TP",0.11,"MG/L",38.07614,-75.57125
"ET10.1",1987-05-06,"13:00:00","TP",0.11,"MG/L",38.07614,-75.57125
"ET10.1",1987-05-06,"13:00:00","TP",0.11,"MG/L",38.07614,-75.57125
"ET10.1",1990-05-16,"12:55:00","TP",0.178,"MG/L",38.07614,-75.57125
"ET10.1",1990-05-16,"12:55:00","TP",0.172,"MG/L",38.07614,-75.57125
"ET10.1",1990-06-13,"12:35:00","TP",0.302,"MG/L",38.07614,-75.57125
"ET10.1",1990-04-04,"10:30:00","TP",1.5,"MG/L",38.07614,-75.57125
"ET10.1",1990-04-04,"10:30:00","TP",0.895,"MG/L",38.07614,-75.57125
"ET10.1",1990-07-18,"12:25:00","TP",0.214,"MG/L",38.07614,-75.57125
"ET10.1",1990-07-18,"12:25:00","TP",0.153,"MG/L",38.07614,-75.57125
"ET10.1",1990-06-13,"12:35:00","TP",0.448,"MG/L",38.07614,-75.57125
"ET10.1",1986-07-14,"12:30:00","TP",0.158,"MG/L",38.07614,-75.57125
"ET10.1",1986-07-14,"12:30:00","TP",0.121,"MG/L",38.07614,-75.57125
"ET10.1",1986-08-25,"12:30:00","TP",0.427,"MG/L",38.07614,-75.57125
"ET10.1",1986-08-25,"12:30:00","TP",0.098,"MG/L",38.07614,-75.57125
"ET10.1",1986-08-25,"12:30:00","TP",0.093,"MG/L",38.07614,-75.57125
"ET10.1",1986-09-08,"13:00:00","TP",0.104,"MG/L",38.07614,-75.57125
"ET10.1",1986-09-08,"13:00:00","TP",0.093,"MG/L",38.07614,-75.57125
"ET10.1",1986-10-07,"13:50:00","TP",0.092,"MG/L",38.07614,-75.57125
"ET10.1",1986-10-07,"13:50:00","TP",0.086,"MG/L",38.07614,-75.57125
"ET10.1",1986-09-08,"13:00:00","TP",0.098,"MG/L",38.07614,-75.57125
"ET10.1",1998-09-03,"13:35:00","TP",0.0943,"MG/L",38.07614,-75.57125
"ET10.1",1998-09-03,"13:35:00","TP",0.0965,"MG/L",38.07614,-75.57125
"ET10.1",1986-11-17,"14:00:00","TP",0.189,"MG/L",38.07614,-75.57125
"ET10.1",1986-11-17,"14:00:00","TP",0.131,"MG/L",38.07614,-75.57125
"ET10.1",1986-11-17,"14:00:00","TP",0.179,"MG/L",38.07614,-75.57125
"ET10.1",1998-08-19,"10:50:00","TP",0.2865,"MG/L",38.07614,-75.57125
"ET10.1",1998-08-19,"10:50:00","TP",0.1532,"MG/L",38.07614,-75.57125
"ET10.1",1998-10-15,"13:30:00","TP",0.0794,"MG/L",38.07614,-75.57125
"ET10.1",1998-10-15,"13:30:00","TP",0.0708,"MG/L",38.07614,-75.57125
"ET10.1",1998-10-15,"13:30:00","TP",0.0683,"MG/L",38.07614,-75.57125
"ET10.1",1998-12-14,"14:12:00","TP",0.1061,"MG/L",38.07614,-75.57125
"ET10.1",1998-11-19,"15:45:00","TP",0.0839,"MG/L",38.07614,-75.57125
"ET10.1",1998-11-19,"15:45:00","TP",0.0811,"MG/L",38.07614,-75.57125
"ET10.1",1998-11-19,"15:45:00","TP",0.0823,"MG/L",38.07614,-75.57125
"ET10.1",1998-12-14,"14:12:00","TP",0.1139,"MG/L",38.07614,-75.57125
"ET10.1",1988-06-23,"10:10:00","TP",0.096,"MG/L",38.07614,-75.57125
"ET10.1",1988-06-23,"10:10:00","TP",0.122,"MG/L",38.07614,-75.57125
"ET10.1",1988-08-24,"11:10:00","TP",0.09,"MG/L",38.07614,-75.57125
"ET10.1",1988-08-24,"11:10:00","TP",0.086,"MG/L",38.07614,-75.57125
"ET10.1",1988-07-20,"11:30:00","TP",0.111,"MG/L",38.07614,-75.57125
"ET10.1",1988-06-23,"10:10:00","TP",0.08,"MG/L",38.07614,-75.57125
"ET10.1",1988-07-20,"11:30:00","TP",0.117,"MG/L",38.07614,-75.57125
"ET10.1",1988-07-20,"11:30:00","TP",0.117,"MG/L",38.07614,-75.57125
"ET10.1",1994-08-17,"14:20:00","TSS",3,"MG/L",38.07614,-75.57125
"ET10.1",1994-08-17,"14:20:00","TSS",20,"MG/L",38.07614,-75.57125
"ET10.1",1994-11-16,"13:13:00","TSS",15,"MG/L",38.07614,-75.57125
"ET10.1",1994-11-16,"13:13:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1994-09-14,"12:50:00","TSS",16,"MG/L",38.07614,-75.57125
"ET10.1",1994-09-14,"12:50:00","TSS",20,"MG/L",38.07614,-75.57125
"ET10.1",1994-10-26,"13:24:00","TSS",14,"MG/L",38.07614,-75.57125
"ET10.1",1994-10-26,"13:24:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1996-01-22,"10:27:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1996-01-22,"10:27:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1995-11-08,"13:35:00","TSS",42,"MG/L",38.07614,-75.57125
"ET10.1",1995-12-11,"14:50:00","TSS",36,"MG/L",38.07614,-75.57125
"ET10.1",1995-12-11,"14:50:00","TSS",37,"MG/L",38.07614,-75.57125
"ET10.1",1995-11-08,"13:35:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1995-10-04,"12:30:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1994-01-04,"13:00:00","TSS",39,"MG/L",38.07614,-75.57125
"ET10.1",1993-12-08,"12:45:00","TSS",11,"MG/L",38.07614,-75.57125
"ET10.1",1993-12-08,"12:45:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1994-01-04,"13:00:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1993-11-17,"11:45:00","TSS",22,"MG/L",38.07614,-75.57125
"ET10.1",1993-11-17,"11:45:00","TSS",19,"MG/L",38.07614,-75.57125
"ET10.1",1993-09-15,"12:08:00","TSS",31,"MG/L",38.07614,-75.57125
"ET10.1",1993-09-15,"12:08:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1993-09-15,"12:08:00","TSS",23,"MG/L",38.07614,-75.57125
"ET10.1",1993-10-27,"12:30:00","TSS",48,"MG/L",38.07614,-75.57125
"ET10.1",1993-10-27,"12:30:00","TSS",46,"MG/L",38.07614,-75.57125
"ET10.1",1993-08-11,"11:45:00","TSS",21,"MG/L",38.07614,-75.57125
"ET10.1",1993-08-11,"11:45:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1995-10-04,"12:30:00","TSS",23,"MG/L",38.07614,-75.57125
"ET10.1",1995-10-04,"12:30:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1995-09-20,"10:33:00","TSS",30,"MG/L",38.07614,-75.57125
"ET10.1",1995-08-09,"13:25:00","TSS",35,"MG/L",38.07614,-75.57125
"ET10.1",1995-08-09,"13:25:00","TSS",25,"MG/L",38.07614,-75.57125
"ET10.1",1995-08-09,"13:25:00","TSS",70,"MG/L",38.07614,-75.57125
"ET10.1",1995-09-20,"10:33:00","TSS",21,"MG/L",38.07614,-75.57125
"ET10.1",1995-09-20,"10:33:00","TSS",21,"MG/L",38.07614,-75.57125
"ET10.1",1995-07-12,"12:15:00","TSS",49,"MG/L",38.07614,-75.57125
"ET10.1",1995-07-12,"12:15:00","TSS",47,"MG/L",38.07614,-75.57125
"ET10.1",1995-06-07,"11:35:00","TSS",16,"MG/L",38.07614,-75.57125
"ET10.1",1995-06-07,"11:35:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1994-06-16,"09:00:00","TSS",24,"MG/L",38.07614,-75.57125
"ET10.1",1994-06-16,"09:00:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1994-06-16,"09:00:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1994-05-04,"13:54:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1994-05-04,"13:54:00","TSS",16,"MG/L",38.07614,-75.57125
"ET10.1",1994-07-13,"13:10:00","TSS",29,"MG/L",38.07614,-75.57125
"ET10.1",1994-07-13,"13:10:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1994-04-06,"12:40:00","TSS",2,"MG/L",38.07614,-75.57125
"ET10.1",1994-04-06,"12:40:00","TSS",3,"MG/L",38.07614,-75.57125
"ET10.1",1994-04-06,"12:40:00","TSS",4,"MG/L",38.07614,-75.57125
"ET10.1",1994-03-09,"13:45:00","TSS",7,"MG/L",38.07614,-75.57125
"ET10.1",1994-03-09,"13:45:00","TSS",7,"MG/L",38.07614,-75.57125
"ET10.1",1996-08-29,"09:05:00","TSS",24,"MG/L",38.07614,-75.57125
"ET10.1",1996-08-29,"09:05:00","TSS",34,"MG/L",38.07614,-75.57125
"ET10.1",1996-09-24,"09:58:00","TSS",6,"MG/L",38.07614,-75.57125
"ET10.1",1996-09-24,"09:58:00","TSS",6,"MG/L",38.07614,-75.57125
"ET10.1",1996-07-25,"13:10:00","TSS",54,"MG/L",38.07614,-75.57125
"ET10.1",1996-07-25,"13:10:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1996-06-25,"12:20:00","TSS",16,"MG/L",38.07614,-75.57125
"ET10.1",1996-06-25,"12:20:00","TSS",44,"MG/L",38.07614,-75.57125
"ET10.1",1996-05-16,"14:00:00","TSS",32,"MG/L",38.07614,-75.57125
"ET10.1",1996-05-16,"14:00:00","TSS",31,"MG/L",38.07614,-75.57125
"ET10.1",1996-05-16,"14:00:00","TSS",45,"MG/L",38.07614,-75.57125
"ET10.1",1996-04-24,"13:20:00","TSS",25,"MG/L",38.07614,-75.57125
"ET10.1",1996-04-24,"13:20:00","TSS",17,"MG/L",38.07614,-75.57125
"ET10.1",1996-04-24,"13:20:00","TSS",16,"MG/L",38.07614,-75.57125
"ET10.1",1995-05-10,"12:15:00","TSS",20,"MG/L",38.07614,-75.57125
"ET10.1",1995-05-10,"12:15:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1995-04-26,"13:28:00","TSS",6,"MG/L",38.07614,-75.57125
"ET10.1",1995-03-08,"12:20:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1995-04-26,"13:28:00","TSS",19,"MG/L",38.07614,-75.57125
"ET10.1",1995-02-15,"13:10:00","TSS",34,"MG/L",38.07614,-75.57125
"ET10.1",1995-02-15,"13:10:00","TSS",44,"MG/L",38.07614,-75.57125
"ET10.1",1995-03-08,"12:20:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1994-12-14,"11:30:00","TSS",40,"MG/L",38.07614,-75.57125
"ET10.1",1995-01-12,"12:55:00","TSS",7,"MG/L",38.07614,-75.57125
"ET10.1",1995-01-12,"12:55:00","TSS",10,"MG/L",38.07614,-75.57125
"ET10.1",1994-12-14,"11:30:00","TSS",21,"MG/L",38.07614,-75.57125
"ET10.1",1989-05-03,"12:40:00","TSS",4,"MG/L",38.07614,-75.57125
"ET10.1",1992-02-19,"12:25:00","TSS",25,"MG/L",38.07614,-75.57125
"ET10.1",1989-05-03,"12:40:00","TSS",5,"MG/L",38.07614,-75.57125
"ET10.1",1992-02-19,"12:25:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1992-01-09,"12:50:00","TSS",15,"MG/L",38.07614,-75.57125
"ET10.1",1992-01-09,"12:50:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1991-06-05,"11:50:00","TSS",20,"MG/L",38.07614,-75.57125
"ET10.1",1991-06-05,"11:50:00","TSS",31,"MG/L",38.07614,-75.57125
"ET10.1",1991-05-08,"12:30:00","TSS",11,"MG/L",38.07614,-75.57125
"ET10.1",1991-05-08,"12:30:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1991-07-10,"12:20:00","TSS",30,"MG/L",38.07614,-75.57125
"ET10.1",1991-07-10,"12:20:00","TSS",43,"MG/L",38.07614,-75.57125
"ET10.1",1991-04-10,"12:35:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1991-04-10,"12:35:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1990-11-07,"13:05:00","TSS",26,"MG/L",38.07614,-75.57125
"ET10.1",1990-12-12,"12:15:00","TSS",29,"MG/L",38.07614,-75.57125
"ET10.1",1990-12-12,"12:15:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1991-03-13,"11:45:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1991-03-13,"11:45:00","TSS",14,"MG/L",38.07614,-75.57125
"ET10.1",1990-10-17,"11:00:00","TSS",31,"MG/L",38.07614,-75.57125
"ET10.1",1990-09-12,"12:15:00","TSS",43,"MG/L",38.07614,-75.57125
"ET10.1",1990-10-17,"11:00:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1990-10-17,"11:00:00","TSS",16,"MG/L",38.07614,-75.57125
"ET10.1",1990-11-07,"13:05:00","TSS",22,"MG/L",38.07614,-75.57125
"ET10.1",1990-09-12,"12:15:00","TSS",25,"MG/L",38.07614,-75.57125
"ET10.1",1993-02-11,"12:07:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1993-02-11,"12:07:00","TSS",32,"MG/L",38.07614,-75.57125
"ET10.1",1990-08-15,"12:20:00","TSS",6,"MG/L",38.07614,-75.57125
"ET10.1",1990-08-15,"12:20:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1992-07-08,"10:00:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1992-07-08,"10:00:00","TSS",36,"MG/L",38.07614,-75.57125
"ET10.1",1992-06-10,"11:30:00","TSS",7,"MG/L",38.07614,-75.57125
"ET10.1",1992-06-10,"11:30:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1992-04-15,"12:35:00","TSS",35,"MG/L",38.07614,-75.57125
"ET10.1",1992-04-15,"12:35:00","TSS",51,"MG/L",38.07614,-75.57125
"ET10.1",1992-05-13,"10:45:00","TSS",20,"MG/L",38.07614,-75.57125
"ET10.1",1992-05-13,"10:45:00","TSS",14,"MG/L",38.07614,-75.57125
"ET10.1",1992-05-13,"10:45:00","TSS",30,"MG/L",38.07614,-75.57125
"ET10.1",1992-03-11,"12:30:00","TSS",14,"MG/L",38.07614,-75.57125
"ET10.1",1991-12-11,"11:20:00","TSS",7,"MG/L",38.07614,-75.57125
"ET10.1",1991-11-06,"12:45:00","TSS",47,"MG/L",38.07614,-75.57125
"ET10.1",1991-11-06,"12:45:00","TSS",96,"MG/L",38.07614,-75.57125
"ET10.1",1991-12-11,"11:20:00","TSS",4,"MG/L",38.07614,-75.57125
"ET10.1",1992-03-11,"12:30:00","TSS",11,"MG/L",38.07614,-75.57125
"ET10.1",1992-03-11,"12:30:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1991-10-16,"12:00:00","TSS",24,"MG/L",38.07614,-75.57125
"ET10.1",1991-10-16,"12:00:00","TSS",16,"MG/L",38.07614,-75.57125
"ET10.1",1991-10-16,"12:00:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1991-09-18,"12:50:00","TSS",5,"MG/L",38.07614,-75.57125
"ET10.1",1991-09-18,"12:50:00","TSS",42,"MG/L",38.07614,-75.57125
"ET10.1",1991-08-07,"12:30:00","TSS",48,"MG/L",38.07614,-75.57125
"ET10.1",1991-08-07,"12:30:00","TSS",22,"MG/L",38.07614,-75.57125
"ET10.1",1994-02-07,"15:20:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1994-02-07,"15:20:00","TSS",11,"MG/L",38.07614,-75.57125
"ET10.1",1993-06-16,"12:00:00","TSS",26,"MG/L",38.07614,-75.57125
"ET10.1",1993-07-14,"12:15:00","TSS",6,"MG/L",38.07614,-75.57125
"ET10.1",1993-07-14,"12:15:00","TSS",9,"MG/L",38.07614,-75.57125
"ET10.1",1993-07-14,"12:15:00","TSS",10,"MG/L",38.07614,-75.57125
"ET10.1",1993-06-16,"12:00:00","TSS",21,"MG/L",38.07614,-75.57125
"ET10.1",1993-05-12,"11:43:00","TSS",20,"MG/L",38.07614,-75.57125
"ET10.1",1993-05-12,"11:43:00","TSS",23,"MG/L",38.07614,-75.57125
"ET10.1",1993-04-14,"11:38:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1993-04-14,"11:38:00","TSS",6,"MG/L",38.07614,-75.57125
"ET10.1",1993-03-29,"13:40:00","TSS",36,"MG/L",38.07614,-75.57125
"ET10.1",1993-03-29,"13:40:00","TSS",10,"MG/L",38.07614,-75.57125
"ET10.1",1993-01-07,"10:35:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1993-01-07,"10:35:00","TSS",22,"MG/L",38.07614,-75.57125
"ET10.1",1992-12-08,"17:10:00","TSS",10,"MG/L",38.07614,-75.57125
"ET10.1",1992-12-08,"17:10:00","TSS",7,"MG/L",38.07614,-75.57125
"ET10.1",1992-12-08,"17:10:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1992-11-16,"12:20:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1992-11-16,"12:20:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1992-09-23,"14:15:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1992-10-06,"13:45:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1992-10-06,"13:45:00","TSS",14,"MG/L",38.07614,-75.57125
"ET10.1",1992-09-23,"14:15:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1992-10-06,"13:45:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1996-03-26,"11:55:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1992-08-12,"10:30:00","TSS",16,"MG/L",38.07614,-75.57125
"ET10.1",1992-08-12,"10:30:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1996-03-26,"11:55:00","TSS",7,"MG/L",38.07614,-75.57125
"ET10.1",1996-02-12,"10:15:00","TSS",9,"MG/L",38.07614,-75.57125
"ET10.1",1996-02-12,"10:15:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1998-07-08,"12:30:00","TSS",19.7,"MG/L",38.07614,-75.57125
"ET10.1",1998-06-02,"15:40:00","TSS",19,"MG/L",38.07614,-75.57125
"ET10.1",1998-06-02,"15:40:00","TSS",34,"MG/L",38.07614,-75.57125
"ET10.1",1998-07-08,"12:30:00","TSS",20.7,"MG/L",38.07614,-75.57125
"ET10.1",1997-05-15,"12:41:00","TSS",14,"MG/L",38.07614,-75.57125
"ET10.1",1997-05-15,"12:41:00","TSS",10,"MG/L",38.07614,-75.57125
"ET10.1",1997-04-01,"11:55:00","TSS",5,"MG/L",38.07614,-75.57125
"ET10.1",1997-04-01,"11:55:00","TSS",14,"MG/L",38.07614,-75.57125
"ET10.1",1997-03-03,"12:30:00","TSS",23,"MG/L",38.07614,-75.57125
"ET10.1",1997-03-03,"12:30:00","TSS",23,"MG/L",38.07614,-75.57125
"ET10.1",1997-02-11,"11:00:00","TSS",6,"MG/L",38.07614,-75.57125
"ET10.1",1997-02-11,"11:00:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1997-01-16,"13:35:00","TSS",20,"MG/L",38.07614,-75.57125
"ET10.1",1997-01-16,"13:35:00","TSS",30,"MG/L",38.07614,-75.57125
"ET10.1",1996-12-12,"11:20:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1996-12-12,"11:20:00","TSS",9,"MG/L",38.07614,-75.57125
"ET10.1",1996-11-19,"13:25:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1996-10-22,"12:25:00","TSS",4,"MG/L",38.07614,-75.57125
"ET10.1",1996-11-19,"13:25:00","TSS",11,"MG/L",38.07614,-75.57125
"ET10.1",1996-11-19,"13:25:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1996-10-22,"12:25:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1998-05-06,"11:05:00","TSS",15,"MG/L",38.07614,-75.57125
"ET10.1",1998-04-07,"13:30:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1998-02-11,"12:55:00","TSS",5,"MG/L",38.07614,-75.57125
"ET10.1",1998-03-09,"09:15:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1998-03-09,"09:15:00","TSS",13,"MG/L",38.07614,-75.57125
"ET10.1",1998-04-07,"13:30:00","TSS",12,"MG/L",38.07614,-75.57125
"ET10.1",1998-05-06,"11:05:00","TSS",10.8,"MG/L",38.07614,-75.57125
"ET10.1",1998-05-06,"11:05:00","TSS",7.7,"MG/L",38.07614,-75.57125
"ET10.1",1998-02-11,"12:55:00","TSS",3,"MG/L",38.07614,-75.57125
"ET10.1",1998-01-06,"10:55:00","TSS",38,"MG/L",38.07614,-75.57125
"ET10.1",1998-01-06,"10:55:00","TSS",26,"MG/L",38.07614,-75.57125
"ET10.1",1997-12-11,"11:23:00","TSS",28,"MG/L",38.07614,-75.57125
"ET10.1",1997-12-11,"11:23:00","TSS",32,"MG/L",38.07614,-75.57125
"ET10.1",1997-11-20,"10:00:00","TSS",8,"MG/L",38.07614,-75.57125
"ET10.1",1997-11-20,"10:00:00","TSS",10,"MG/L",38.07614,-75.57125
"ET10.1",1997-10-16,"13:20:00","TSS",18,"MG/L",38.07614,-75.57125
"ET10.1",1997-10-16,"13:20:00","TSS",31,"MG/L",38.07614,-75.57125
